customer_id,first_name,last_name,email,street,city,state,local,zip_code,Extraction_Date_Time,Source
1385,Kenton,Hughes,kenton.hughes@gmail.com,632 Sleepy Hollow Drive ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1386,Cesar,Wilkins,cesar.wilkins@hotmail.com,7 Inverness St. ,San Diego,CA,False,92111,2024-05-03 23:35:20.819551,DL
1387,Phylicia,Stout,phylicia.stout@aol.com,8842 Littleton Lane ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1388,Nanette,Harris,nanette.harris@hotmail.com,26 Pin Oak Lane ,East Meadow,NY,False,11554,2024-05-03 23:35:20.819551,DL
1389,Ulrike,Chan,ulrike.chan@aol.com,7949 Lancaster St. ,Port Chester,NY,False,10573,2024-05-03 23:35:20.819551,DL
1390,Genoveva,Lloyd,genoveva.lloyd@aol.com,706 Devonshire St. ,Bayside,NY,False,11361,2024-05-03 23:35:20.819551,DL
1391,Sheryl,Chase,sheryl.chase@gmail.com,388 Cedar Avenue ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
1392,Trista,Lambert,trista.lambert@gmail.com,79 River Street ,Fairport,NY,False,14450,2024-05-03 23:35:20.819551,DL
1393,Vivian,Deleon,vivian.deleon@msn.com,9925 Hamilton Street ,Jamaica,NY,False,11432,2024-05-03 23:35:20.819551,DL
1394,Genny,Fields,genny.fields@msn.com,9145 San Juan Dr. ,Amityville,NY,False,11701,2024-05-03 23:35:20.819551,DL
1395,Eliseo,Knight,eliseo.knight@msn.com,693 Holly Street ,Woodhaven,NY,False,11421,2024-05-03 23:35:20.819551,DL
1396,Delma,Bailey,delma.bailey@gmail.com,9883 West King Lane ,Anaheim,CA,False,92806,2024-05-03 23:35:20.819551,DL
1397,Dewayne,Herring,dewayne.herring@aol.com,9015 Willow Lane ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
1398,Nevada,Hood,nevada.hood@aol.com,515 Bank Rd. ,Hopewell Junction,NY,False,12533,2024-05-03 23:35:20.819551,DL
1399,Angelika,Perry,angelika.perry@msn.com,7684 South Branch Drive ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1400,Shayla,Hart,shayla.hart@msn.com,9092 Aspen St. ,Woodhaven,NY,False,11421,2024-05-03 23:35:20.819551,DL
1401,Willetta,Murphy,willetta.murphy@msn.com,436 Devonshire Street ,East Elmhurst,NY,False,11369,2024-05-03 23:35:20.819551,DL
1402,Sandee,Alvarado,sandee.alvarado@aol.com,69 Bowman Street ,Depew,NY,False,14043,2024-05-03 23:35:20.819551,DL
1403,Mila,Moody,mila.moody@gmail.com,675 Williams St. ,Troy,NY,False,12180,2024-05-03 23:35:20.819551,DL
1404,Loyce,Conway,loyce.conway@aol.com,729 State Lane ,Central Islip,NY,False,11722,2024-05-03 23:35:20.819551,DL
1405,Thanh,Figueroa,thanh.figueroa@yahoo.com,6 Roberts Drive ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1406,Farrah,Orr,farrah.orr@msn.com,8711 W. Ashley St. ,New Hyde Park,NY,False,11040,2024-05-03 23:35:20.819551,DL
1407,Hugh,Craft,hugh.craft@msn.com,8716 Homewood Court ,Centereach,NY,False,11720,2024-05-03 23:35:20.819551,DL
1408,Eleanor,Mendez,eleanor.mendez@yahoo.com,4 West St. ,Port Chester,NY,False,10573,2024-05-03 23:35:20.819551,DL
1409,Lamar,Bush,lamar.bush@msn.com,76 Lilac Drive ,Buffalo,NY,False,14215,2024-05-03 23:35:20.819551,DL
1410,Lurlene,Finch,lurlene.finch@msn.com,849 Magnolia St. ,Yonkers,NY,False,10701,2024-05-03 23:35:20.819551,DL
1411,Shanda,Stevenson,shanda.stevenson@yahoo.com,9547 N. Courtland St. ,Freeport,NY,False,11520,2024-05-03 23:35:20.819551,DL
1412,Adrien,Hunter,adrien.hunter@yahoo.com,720 Thompson Lane ,Rego Park,NY,False,11374,2024-05-03 23:35:20.819551,DL
1413,Ophelia,Decker,ophelia.decker@yahoo.com,69 Rockwell Court ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
1414,Sonja,Walls,sonja.walls@aol.com,30 Marshall Dr. ,Queensbury,NY,False,12804,2024-05-03 23:35:20.819551,DL
1415,Harold,O'connor,harold.o'connor@gmail.com,9530 Summerhouse Street ,Santa Cruz,CA,True,95060,2024-05-03 23:35:20.819551,DL
1416,Miranda,Kennedy,miranda.kennedy@gmail.com,726 East High St. ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
1417,Jasper,Castro,jasper.castro@aol.com,977 SE. Railroad Road ,Forney,TX,False,75126,2024-05-03 23:35:20.819551,DL
1418,Penni,Best,penni.best@msn.com,875 Second Drive ,Anaheim,CA,False,92806,2024-05-03 23:35:20.819551,DL
1419,Lurlene,Cotton,lurlene.cotton@yahoo.com,8218 George St. ,Pleasanton,CA,False,94566,2024-05-03 23:35:20.819551,DL
1420,Kelsey,Noble,kelsey.noble@hotmail.com,36 Pearl Court ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
1421,Edris,Barrett,edris.barrett@hotmail.com,36 Pulaski Drive ,Plattsburgh,NY,False,12901,2024-05-03 23:35:20.819551,DL
1422,Tempie,Jacobson,tempie.jacobson@hotmail.com,136 Old Fairview St. ,Smithtown,NY,False,11787,2024-05-03 23:35:20.819551,DL
1423,Dollie,Cervantes,dollie.cervantes@aol.com,8828 Applegate Drive ,Fort Worth,TX,False,76110,2024-05-03 23:35:20.819551,DL
1424,Lashunda,Cole,lashunda.cole@hotmail.com,783 Baker St. ,Monsey,NY,False,10952,2024-05-03 23:35:20.819551,DL
1425,Justina,Jenkins,justina.jenkins@msn.com,345 SE. Green Lane ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
1426,Londa,Gould,londa.gould@aol.com,9169 Beech Lane ,Corpus Christi,TX,False,78418,2024-05-03 23:35:20.819551,DL
1427,Mikel,Wilkerson,mikel.wilkerson@msn.com,9233 Clinton St. ,Atwater,CA,False,95301,2024-05-03 23:35:20.819551,DL
1428,Carola,Johns,carola.johns@msn.com,7077 Fordham Rd. ,Santa Cruz,CA,True,95060,2024-05-03 23:35:20.819551,DL
1429,Lorrie,Justice,lorrie.justice@gmail.com,8396 Brook Drive ,Pomona,CA,False,91768,2024-05-03 23:35:20.819551,DL
1430,Tayna,Wade,tayna.wade@hotmail.com,65 Smith Store Dr. ,Bakersfield,CA,False,93306,2024-05-03 23:35:20.819551,DL
1431,Mark,Benton,mark.benton@aol.com,83 Eagle St. ,East Elmhurst,NY,False,11369,2024-05-03 23:35:20.819551,DL
1432,Zona,Cameron,zona.cameron@aol.com,42 Bridle Court ,East Northport,NY,False,11731,2024-05-03 23:35:20.819551,DL
1433,Nicola,Knight,nicola.knight@aol.com,25 SE. Miles Lane ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
1434,Elana,Miles,elana.miles@yahoo.com,7077 Euclid Ave. ,Liverpool,NY,False,13090,2024-05-03 23:35:20.819551,DL
1435,Merrie,Fowler,merrie.fowler@aol.com,532 Leatherwood Ave. ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
1436,Macie,Ayers,macie.ayers@msn.com,8730 Longfellow St. ,Bellmore,NY,False,11710,2024-05-03 23:35:20.819551,DL
1437,Son,Warner,son.warner@hotmail.com,20 W. Rosewood Ave. ,Rockville Centre,NY,False,11570,2024-05-03 23:35:20.819551,DL
1438,Lee,Dunn,lee.dunn@aol.com,8626 Grand Ave. ,San Jose,CA,False,95127,2024-05-03 23:35:20.819551,DL
1439,Florrie,Little,florrie.little@yahoo.com,8330 Marsh St. ,New Rochelle,NY,False,10801,2024-05-03 23:35:20.819551,DL
1440,Ernest,Rollins,ernest.rollins@yahoo.com,4 West Ridge Dr. ,Oakland Gardens,NY,False,11364,2024-05-03 23:35:20.819551,DL
1441,Jamaal,Morrison,jamaal.morrison@msn.com,796 SE. Nut Swamp St. ,Staten Island,NY,False,10301,2024-05-03 23:35:20.819551,DL
1442,Cassie,Cline,cassie.cline@gmail.com,947 Lafayette Drive ,Brooklyn,NY,False,11201,2024-05-03 23:35:20.819551,DL
1443,Lezlie,Lamb,lezlie.lamb@gmail.com,401 Brandywine Street ,Central Islip,NY,False,11722,2024-05-03 23:35:20.819551,DL
1444,Ivette,Estes,ivette.estes@gmail.com,88 N. Canterbury Ave. ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
1445,Ester,Acevedo,ester.acevedo@gmail.com,671 Miles Court ,San Lorenzo,CA,False,94580,2024-05-03 23:35:20.819551,DL
